year,month,precinct,offense_category,0
2021,May,08,OBSTRUCTING JUDICIARY,9
2021,May,08,OBSTRUCTING THE POLICE,21
2021,May,08,OTHER,1
2021,May,08,OUIL,4
2021,May,08,ROBBERY,14
2021,May,08,RUNAWAY,1
2021,May,08,SEX OFFENSES,28
2021,May,08,SEXUAL ASSAULT,7
2021,May,08,STOLEN PROPERTY,30
2021,May,08,STOLEN VEHICLE,64
2021,May,08,WEAPONS OFFENSES,67
2021,May,09,AGGRAVATED ASSAULT,119
2021,May,09,ARSON,4
2021,May,09,ASSAULT,168
2021,May,09,BURGLARY,42
2021,May,09,DAMAGE TO PROPERTY,154
2021,May,09,DANGEROUS DRUGS,16
2021,May,09,DISORDERLY CONDUCT,1
2021,May,09,EXTORTION,1
2021,May,09,FAMILY OFFENSE,3
2021,May,09,FRAUD,40
2021,May,09,HOMICIDE,4
2021,May,09,KIDNAPPING,3
2021,May,09,LARCENY,105
2021,May,09,OBSTRUCTING JUDICIARY,11
2021,May,09,OBSTRUCTING THE POLICE,10
2021,May,09,OUIL,4
2021,May,09,ROBBERY,31
2021,May,09,RUNAWAY,1
2021,May,09,SEX OFFENSES,11
2021,May,09,SEXUAL ASSAULT,7
2021,May,09,STOLEN PROPERTY,28
2021,May,09,STOLEN VEHICLE,61
2021,May,09,WEAPONS OFFENSES,115
2021,May,10,AGGRAVATED ASSAULT,91
2021,May,10,ARSON,4
2021,May,10,ASSAULT,115
2021,May,10,BURGLARY,38
2021,May,10,DAMAGE TO PROPERTY,87
2021,May,10,DANGEROUS DRUGS,4
2021,May,10,DISORDERLY CONDUCT,1
2021,May,10,FAMILY OFFENSE,2
2021,May,10,FORGERY,1
2021,May,10,FRAUD,29
2021,May,10,HOMICIDE,2
2021,May,10,KIDNAPPING,1
2021,May,10,LARCENY,53
2021,May,10,OBSTRUCTING JUDICIARY,8
2021,May,10,OBSTRUCTING THE POLICE,7
2021,May,10,ROBBERY,10
2021,May,10,SEX OFFENSES,7
2021,May,10,SEXUAL ASSAULT,6
2021,May,10,STOLEN PROPERTY,9
2021,May,10,STOLEN VEHICLE,47
2021,May,10,WEAPONS OFFENSES,35
2021,May,11,AGGRAVATED ASSAULT,77
2021,May,11,ARSON,2
2021,May,11,ASSAULT,113
2021,May,11,BURGLARY,33
2021,May,11,DAMAGE TO PROPERTY,89
2021,May,11,DANGEROUS DRUGS,13
2021,May,11,DISORDERLY CONDUCT,1
2021,May,11,FAMILY OFFENSE,2
2021,May,11,FORGERY,3
2021,May,11,FRAUD,27
2021,May,11,HOMICIDE,6
2021,May,11,KIDNAPPING,1
2021,May,11,LARCENY,66
2021,May,11,MISCELLANEOUS,1
2021,May,11,OBSTRUCTING JUDICIARY,13
2021,May,11,OBSTRUCTING THE POLICE,11
2021,May,11,OUIL,2
2021,May,11,ROBBERY,12
2021,May,11,RUNAWAY,1
2021,May,11,SEX OFFENSES,5
2021,May,11,SEXUAL ASSAULT,5
2021,May,11,STOLEN PROPERTY,16
2021,May,11,STOLEN VEHICLE,35
2021,May,11,WEAPONS OFFENSES,47
2021,May,12,AGGRAVATED ASSAULT,82
2021,May,12,ARSON,4
2021,May,12,ASSAULT,140
2021,May,12,BURGLARY,40
2021,May,12,DAMAGE TO PROPERTY,104
2021,May,12,DANGEROUS DRUGS,2
2021,May,12,DISORDERLY CONDUCT,6
2021,May,12,FAMILY OFFENSE,1
2021,May,12,FRAUD,57
2021,May,12,HOMICIDE,2
2021,May,12,KIDNAPPING,2
2021,May,12,LARCENY,83
2021,May,12,OBSTRUCTING JUDICIARY,15
2021,May,12,OBSTRUCTING THE POLICE,6
2021,May,12,OTHER,3
2021,May,12,OUIL,2
2021,May,12,ROBBERY,8
2021,May,12,RUNAWAY,2
2021,May,12,SEX OFFENSES,45
2021,May,12,SEXUAL ASSAULT,3
2021,May,12,STOLEN PROPERTY,10
2021,May,12,STOLEN VEHICLE,45
2021,May,12,WEAPONS OFFENSES,31
2021,November,02,AGGRAVATED ASSAULT,53
2021,November,02,ARSON,1
2021,November,02,ASSAULT,101
2021,November,02,BURGLARY,46
2021,November,02,DAMAGE TO PROPERTY,70
2021,November,02,DANGEROUS DRUGS,3
2021,November,02,FAMILY OFFENSE,3
2021,November,02,FORGERY,1
2021,November,02,FRAUD,35
2021,November,02,HOMICIDE,2
2021,November,02,KIDNAPPING,2
2021,November,02,LARCENY,57
2021,November,02,OBSTRUCTING JUDICIARY,9
2021,November,02,OBSTRUCTING THE POLICE,7
2021,November,02,OTHER,3
2021,November,02,OUIL,4
2021,November,02,ROBBERY,5
2021,November,02,RUNAWAY,5
2021,November,02,SEX OFFENSES,3
2021,November,02,SEXUAL ASSAULT,7
2021,November,02,STOLEN PROPERTY,26
2021,November,02,STOLEN VEHICLE,74
2021,November,02,WEAPONS OFFENSES,12
2021,November,03,AGGRAVATED ASSAULT,38
2021,November,03,ARSON,2
2021,November,03,ASSAULT,88
2021,November,03,BURGLARY,24
2021,November,03,DAMAGE TO PROPERTY,101
2021,November,03,DANGEROUS DRUGS,3
2021,November,03,DISORDERLY CONDUCT,5
2021,November,03,FAMILY OFFENSE,1
2021,November,03,FORGERY,3
2021,November,03,FRAUD,54
2021,November,03,LARCENY,184
2021,November,03,LIQUOR,1
2021,November,03,OBSTRUCTING JUDICIARY,4
2021,November,03,OBSTRUCTING THE POLICE,9
2021,November,03,OTHER,8
2021,November,03,OUIL,6
2021,November,03,ROBBERY,15
2021,November,03,RUNAWAY,2
2021,November,03,SEX OFFENSES,3
2021,November,03,SEXUAL ASSAULT,3
2021,November,03,STOLEN PROPERTY,6
2021,November,03,STOLEN VEHICLE,55
2021,November,03,WEAPONS OFFENSES,15
2021,November,04,AGGRAVATED ASSAULT,38
2021,November,04,ARSON,4
2021,November,04,ASSAULT,71
2021,November,04,BURGLARY,23
2021,November,04,DAMAGE TO PROPERTY,47
2021,November,04,DANGEROUS DRUGS,10
2021,November,04,DISORDERLY CONDUCT,2
2021,November,04,EXTORTION,1
2021,November,04,FAMILY OFFENSE,5
2021,November,04,FRAUD,20
2021,November,04,KIDNAPPING,1
2021,November,04,LARCENY,73
2021,November,04,OBSTRUCTING JUDICIARY,3
2021,November,04,OBSTRUCTING THE POLICE,7
2021,November,04,OTHER,1
2021,November,04,ROBBERY,9
2021,November,04,RUNAWAY,1
2021,November,04,SEXUAL ASSAULT,4
2021,November,04,STOLEN PROPERTY,9
2021,November,04,STOLEN VEHICLE,27
2021,November,04,WEAPONS OFFENSES,22
2021,November,05,AGGRAVATED ASSAULT,28
2021,November,05,ARSON,1
2021,November,05,ASSAULT,87
2021,November,05,BURGLARY,32
2021,November,05,DAMAGE TO PROPERTY,58
2021,November,05,DANGEROUS DRUGS,3
2021,November,05,FAMILY OFFENSE,2
2021,November,05,FRAUD,49
2021,November,05,KIDNAPPING,1
2021,November,05,LARCENY,74
2021,November,05,OBSTRUCTING JUDICIARY,2
2021,November,05,OBSTRUCTING THE POLICE,8
2021,November,05,ROBBERY,5
2021,November,05,RUNAWAY,7
2021,November,05,SEX OFFENSES,1
2021,November,05,SEXUAL ASSAULT,3
2021,November,05,STOLEN PROPERTY,9
2021,November,05,STOLEN VEHICLE,35
2021,November,05,WEAPONS OFFENSES,26
2021,November,06,AGGRAVATED ASSAULT,70
2021,November,06,ARSON,8
2021,November,06,ASSAULT,149
2021,November,06,BURGLARY,42
2021,November,06,DAMAGE TO PROPERTY,84
2021,November,06,DANGEROUS DRUGS,7
2021,November,06,DISORDERLY CONDUCT,1
2021,November,06,EXTORTION,1
2021,November,06,FORGERY,2
2021,November,06,FRAUD,39
2021,November,06,HOMICIDE,4
2021,November,06,KIDNAPPING,1
2021,November,06,LARCENY,57
2021,November,06,MISCELLANEOUS,3
2021,November,06,OBSTRUCTING JUDICIARY,7
2021,November,06,OBSTRUCTING THE POLICE,15
2021,November,06,OTHER,3
2021,November,06,ROBBERY,11
2021,November,06,RUNAWAY,3
2021,November,06,SEX OFFENSES,2
2021,November,06,SEXUAL ASSAULT,5
2021,November,06,STOLEN PROPERTY,22
2021,November,06,STOLEN VEHICLE,74
2021,November,06,WEAPONS OFFENSES,38
2021,November,07,AGGRAVATED ASSAULT,39
2021,November,07,ARSON,1
2021,November,07,ASSAULT,56
2021,November,07,BURGLARY,25
2021,November,07,DAMAGE TO PROPERTY,57
2021,November,07,DANGEROUS DRUGS,5
2021,November,07,DISORDERLY CONDUCT,1
2021,November,07,FAMILY OFFENSE,2
2021,November,07,FORGERY,1
2021,November,07,FRAUD,18
2021,November,07,JUSTIFIABLE HOMICIDE,1
2021,November,07,KIDNAPPING,1
2021,November,07,LARCENY,109
2021,November,07,OBSTRUCTING JUDICIARY,2
2021,November,07,OBSTRUCTING THE POLICE,9
2021,November,07,OTHER,1
2021,November,07,ROBBERY,4
2021,November,07,RUNAWAY,5
2021,November,07,SEX OFFENSES,1
2021,November,07,SEXUAL ASSAULT,3
2021,November,07,STOLEN PROPERTY,6
2021,November,07,STOLEN VEHICLE,45
2021,November,07,WEAPONS OFFENSES,8
2021,November,08,AGGRAVATED ASSAULT,86
2021,November,08,ARSON,7
2021,November,08,ASSAULT,122
2021,November,08,BURGLARY,54
2021,November,08,DAMAGE TO PROPERTY,80
2021,November,08,DANGEROUS DRUGS,10
2021,November,08,FAMILY OFFENSE,1
2021,November,08,FORGERY,1
2021,November,08,FRAUD,57
2021,November,08,HOMICIDE,1
2021,November,08,KIDNAPPING,6
2021,November,08,LARCENY,89
2021,November,08,MISCELLANEOUS,2
2021,November,08,OBSTRUCTING JUDICIARY,5
2021,November,08,OBSTRUCTING THE POLICE,20
2021,November,08,OUIL,4
2021,November,08,ROBBERY,14
2021,November,08,RUNAWAY,6
2021,November,08,SEX OFFENSES,4
2021,November,08,SEXUAL ASSAULT,11
2021,November,08,STOLEN PROPERTY,38
2021,November,08,STOLEN VEHICLE,97
2021,November,08,WEAPONS OFFENSES,44
2021,November,09,AGGRAVATED ASSAULT,108
2021,November,09,ARSON,7
2021,November,09,ASSAULT,136
2021,November,09,BURGLARY,59
2021,November,09,DAMAGE TO PROPERTY,96
2021,November,09,DANGEROUS DRUGS,8
2021,November,09,FAMILY OFFENSE,3
2021,November,09,FORGERY,4
2021,November,09,FRAUD,52
2021,November,09,HOMICIDE,3
2021,November,09,JUSTIFIABLE HOMICIDE,1
2021,November,09,KIDNAPPING,1
2021,November,09,LARCENY,104
2021,November,09,MISCELLANEOUS,2
2021,November,09,OBSTRUCTING JUDICIARY,7
2021,November,09,OBSTRUCTING THE POLICE,14
2021,November,09,OUIL,2
2021,November,09,ROBBERY,27
2021,November,09,RUNAWAY,7
2021,November,09,SEX OFFENSES,4
2021,November,09,SEXUAL ASSAULT,4
2021,November,09,STOLEN PROPERTY,45
2021,November,09,STOLEN VEHICLE,77
2021,November,09,WEAPONS OFFENSES,39
2021,November,10,AGGRAVATED ASSAULT,60
2021,November,10,ARSON,6
2021,November,10,ASSAULT,78
2021,November,10,BURGLARY,25
2021,November,10,DAMAGE TO PROPERTY,70
2021,November,10,DANGEROUS DRUGS,3
2021,November,10,DISORDERLY CONDUCT,1
2021,November,10,EXTORTION,1
2021,November,10,FAMILY OFFENSE,3
2021,November,10,FRAUD,26
2021,November,10,HOMICIDE,4
2021,November,10,KIDNAPPING,4
2021,November,10,LARCENY,78
2021,November,10,OBSTRUCTING JUDICIARY,8
2021,November,10,OBSTRUCTING THE POLICE,6
2021,November,10,OTHER,1
2021,November,10,ROBBERY,10
2021,November,10,RUNAWAY,4
2021,November,10,SEXUAL ASSAULT,5
2021,November,10,STOLEN PROPERTY,12
2021,November,10,STOLEN VEHICLE,62
2021,November,10,WEAPONS OFFENSES,23
2021,November,11,AGGRAVATED ASSAULT,55
2021,November,11,ARSON,3
2021,November,11,ASSAULT,97
2021,November,11,BURGLARY,42
2021,November,11,DAMAGE TO PROPERTY,80
2021,November,11,DANGEROUS DRUGS,7
2021,November,11,FAMILY OFFENSE,2
2021,November,11,FORGERY,1
2021,November,11,FRAUD,23
2021,November,11,HOMICIDE,3
2021,November,11,LARCENY,59
2021,November,11,OBSTRUCTING JUDICIARY,4
2021,November,11,OBSTRUCTING THE POLICE,5
2021,November,11,OTHER,2
2021,November,11,ROBBERY,11
2021,November,11,RUNAWAY,3
2021,November,11,SEX OFFENSES,2
2021,November,11,SEXUAL ASSAULT,2
2021,November,11,STOLEN PROPERTY,11
2021,November,11,STOLEN VEHICLE,35
2021,November,11,WEAPONS OFFENSES,18
2021,November,12,AGGRAVATED ASSAULT,58
2021,November,12,ARSON,5
2021,November,12,ASSAULT,116
2021,November,12,BURGLARY,48
2021,November,12,DAMAGE TO PROPERTY,97
2021,November,12,DANGEROUS DRUGS,6
2021,November,12,DISORDERLY CONDUCT,3
2021,November,12,EXTORTION,1
2021,November,12,FAMILY OFFENSE,3
2021,November,12,FORGERY,1
2021,November,12,FRAUD,72
2021,November,12,HOMICIDE,2
2021,November,12,KIDNAPPING,1
2021,November,12,LARCENY,97
2021,November,12,OBSTRUCTING JUDICIARY,4
2021,November,12,OBSTRUCTING THE POLICE,4
2021,November,12,OTHER,3
2021,November,12,ROBBERY,16
2021,November,12,RUNAWAY,3
2021,November,12,SEX OFFENSES,7
2021,November,12,SEXUAL ASSAULT,5
2021,November,12,STOLEN PROPERTY,11
2021,November,12,STOLEN VEHICLE,85
2021,November,12,WEAPONS OFFENSES,15
2021,October,0,ASSAULT,2
2021,October,02,AGGRAVATED ASSAULT,81
2021,October,02,ARSON,9
2021,October,02,ASSAULT,160
2021,October,02,BURGLARY,39
2021,October,02,DAMAGE TO PROPERTY,79
2021,October,02,DANGEROUS DRUGS,8
2021,October,02,DISORDERLY CONDUCT,2
2021,October,02,FRAUD,39
2021,October,02,HOMICIDE,1
2021,October,02,JUSTIFIABLE HOMICIDE,1
2021,October,02,LARCENY,75
2021,October,02,OBSTRUCTING JUDICIARY,3
2021,October,02,OBSTRUCTING THE POLICE,16
2021,October,02,OTHER,3
2021,October,02,OUIL,4
2021,October,02,ROBBERY,10
2021,October,02,RUNAWAY,6
2021,October,02,SEX OFFENSES,32
2021,October,02,SEXUAL ASSAULT,6
2021,October,02,STOLEN PROPERTY,21
2021,October,02,STOLEN VEHICLE,66
2021,October,02,WEAPONS OFFENSES,19
2021,October,03,AGGRAVATED ASSAULT,60
2021,October,03,ASSAULT,124
2021,October,03,BURGLARY,21
2021,October,03,DAMAGE TO PROPERTY,94
2021,October,03,DANGEROUS DRUGS,6
2021,October,03,DISORDERLY CONDUCT,4
2021,October,03,EXTORTION,1
2021,October,03,FAMILY OFFENSE,1
2021,October,03,FORGERY,1
2021,October,03,FRAUD,53
2021,October,03,KIDNAPPING,2
2021,October,03,LARCENY,183
2021,October,03,LIQUOR,4
2021,October,03,OBSTRUCTING JUDICIARY,10
2021,October,03,OBSTRUCTING THE POLICE,10
2021,October,03,OTHER,4
2021,October,03,OUIL,4
2021,October,03,ROBBERY,19
2021,October,03,RUNAWAY,3
2021,October,03,SEX OFFENSES,9
2021,October,03,SEXUAL ASSAULT,6
2021,October,03,STOLEN PROPERTY,11
2021,October,03,STOLEN VEHICLE,65
2021,October,03,WEAPONS OFFENSES,17
2021,October,04,AGGRAVATED ASSAULT,43
2021,October,04,ARSON,1
2021,October,04,ASSAULT,67
2021,October,04,BURGLARY,24
2021,October,04,DAMAGE TO PROPERTY,55
2021,October,04,DANGEROUS DRUGS,13
2021,October,04,FAMILY OFFENSE,1
2021,October,04,FORGERY,1
2021,October,04,FRAUD,22
2021,October,04,HOMICIDE,1
2021,October,04,LARCENY,54
2021,October,04,LIQUOR,1
2021,October,04,OBSTRUCTING JUDICIARY,8
2021,October,04,OBSTRUCTING THE POLICE,4
2021,October,04,OUIL,8
2021,October,04,ROBBERY,13
2021,October,04,SEX OFFENSES,9
2021,October,04,SEXUAL ASSAULT,3
2021,October,04,STOLEN PROPERTY,6
2021,October,04,STOLEN VEHICLE,28
2021,October,04,WEAPONS OFFENSES,18
2021,October,05,AGGRAVATED ASSAULT,51
2021,October,05,ARSON,2
2021,October,05,ASSAULT,84
2021,October,05,BURGLARY,41
2021,October,05,DAMAGE TO PROPERTY,61
2021,October,05,DANGEROUS DRUGS,6
2021,October,05,EXTORTION,1
2021,October,05,FORGERY,1
2021,October,05,FRAUD,33
2021,October,05,HOMICIDE,1
2021,October,05,KIDNAPPING,1
2021,October,05,LARCENY,74
2021,October,05,OBSTRUCTING JUDICIARY,3
2021,October,05,OBSTRUCTING THE POLICE,11
2021,October,05,OTHER,1
2021,October,05,OUIL,4
2021,October,05,ROBBERY,12
2021,October,05,RUNAWAY,15
2021,October,05,SEX OFFENSES,6
2021,October,05,SEXUAL ASSAULT,2
2021,October,05,STOLEN PROPERTY,21
2021,October,05,STOLEN VEHICLE,43
2021,October,05,WEAPONS OFFENSES,19
2021,October,06,AGGRAVATED ASSAULT,94
2021,October,06,ARSON,5
2021,October,06,ASSAULT,142
2021,October,06,BURGLARY,44
2021,October,06,DAMAGE TO PROPERTY,91
2021,October,06,DANGEROUS DRUGS,13
2021,October,06,FAMILY OFFENSE,2
2021,October,06,FORGERY,1
2021,October,06,FRAUD,41
2021,October,06,HOMICIDE,1
2021,October,06,KIDNAPPING,2
2021,October,06,LARCENY,75
2021,October,06,MISCELLANEOUS,1
2021,October,06,OBSTRUCTING JUDICIARY,13
2021,October,06,OBSTRUCTING THE POLICE,14
2021,October,06,ROBBERY,9
2021,October,06,RUNAWAY,5
2021,October,06,SEX OFFENSES,5
2021,October,06,SEXUAL ASSAULT,4
2021,October,06,STOLEN PROPERTY,27
2021,October,06,STOLEN VEHICLE,52
2021,October,06,WEAPONS OFFENSES,45
2021,October,07,AGGRAVATED ASSAULT,36
2021,October,07,ASSAULT,73
2021,October,07,BURGLARY,31
2021,October,07,DAMAGE TO PROPERTY,71
2021,October,07,DANGEROUS DRUGS,7
2021,October,07,FAMILY OFFENSE,1
2021,October,07,FRAUD,21
2021,October,07,HOMICIDE,1
2021,October,07,LARCENY,121
2021,October,07,MISCELLANEOUS,2
2021,October,07,OBSTRUCTING JUDICIARY,3
2021,October,07,OBSTRUCTING THE POLICE,5
2021,October,07,OUIL,2
2021,October,07,ROBBERY,10
2021,October,07,RUNAWAY,2
2021,October,07,SEX OFFENSES,1
2021,October,07,SEXUAL ASSAULT,5
2021,October,07,STOLEN PROPERTY,13
2021,October,07,STOLEN VEHICLE,56
2021,October,07,WEAPONS OFFENSES,17
2021,October,08,AGGRAVATED ASSAULT,102
2021,October,08,ARSON,4
2021,October,08,ASSAULT,159
2021,October,08,BURGLARY,68
2021,October,08,DAMAGE TO PROPERTY,107
2021,October,08,DANGEROUS DRUGS,10
2021,October,08,DISORDERLY CONDUCT,3
2021,October,08,FAMILY OFFENSE,5
2021,October,08,FRAUD,60
2021,October,08,HOMICIDE,1
2021,October,08,JUSTIFIABLE HOMICIDE,1
2021,October,08,KIDNAPPING,4
2021,October,08,LARCENY,114
2021,October,08,OBSTRUCTING JUDICIARY,8
2021,October,08,OBSTRUCTING THE POLICE,32
2021,October,08,OTHER,2
2021,October,08,OUIL,6
2021,October,08,ROBBERY,26
2021,October,08,RUNAWAY,6
2021,October,08,SEX OFFENSES,5
2021,October,08,SEXUAL ASSAULT,9
2021,October,08,STOLEN PROPERTY,19
2021,October,08,STOLEN VEHICLE,93
2021,October,08,WEAPONS OFFENSES,51
2021,October,09,AGGRAVATED ASSAULT,140
2021,October,09,ARSON,10
2021,October,09,ASSAULT,165
2021,October,09,BURGLARY,48
2021,October,09,DAMAGE TO PROPERTY,131
2021,October,09,DANGEROUS DRUGS,15
2021,October,09,DISORDERLY CONDUCT,3
2021,October,09,FAMILY OFFENSE,2
2021,October,09,FORGERY,3
2021,October,09,FRAUD,50
2021,October,09,HOMICIDE,6
2021,October,09,KIDNAPPING,1
2021,October,09,LARCENY,105
2021,October,09,MISCELLANEOUS,2
2021,October,09,OBSTRUCTING JUDICIARY,14
2021,October,09,OBSTRUCTING THE POLICE,18
2021,October,09,OTHER,1
2021,October,09,OUIL,2
2021,October,09,ROBBERY,16
2021,October,09,RUNAWAY,4
2021,October,09,SEX OFFENSES,9
2021,October,09,SEXUAL ASSAULT,12
2021,October,09,STOLEN PROPERTY,36
2021,October,09,STOLEN VEHICLE,81
2021,October,09,WEAPONS OFFENSES,44
2021,October,10,AGGRAVATED ASSAULT,69
2021,October,10,ARSON,6
2021,October,10,ASSAULT,125
2021,October,10,BURGLARY,33
2021,October,10,DAMAGE TO PROPERTY,71
2021,October,10,DANGEROUS DRUGS,10
2021,October,10,DISORDERLY CONDUCT,1
2021,October,10,EXTORTION,1
2021,October,10,FAMILY OFFENSE,2
2021,October,10,FRAUD,33
2021,October,10,HOMICIDE,4
2021,October,10,LARCENY,76
2021,October,10,OBSTRUCTING JUDICIARY,7
2021,October,10,OBSTRUCTING THE POLICE,6
2021,October,10,OTHER,2
2021,October,10,OUIL,2
2021,October,10,ROBBERY,12
2021,October,10,RUNAWAY,3
2021,October,10,SEX OFFENSES,5
2021,October,10,SEXUAL ASSAULT,10
2021,October,10,STOLEN PROPERTY,7
2021,October,10,STOLEN VEHICLE,47
2021,October,10,WEAPONS OFFENSES,26
2021,October,11,AGGRAVATED ASSAULT,72
2021,October,11,ARSON,1
2021,October,11,ASSAULT,103
2021,October,11,BURGLARY,43
2021,October,11,DAMAGE TO PROPERTY,70
2021,October,11,DANGEROUS DRUGS,17
2021,October,11,DISORDERLY CONDUCT,2
2021,October,11,EXTORTION,1
2021,October,11,FAMILY OFFENSE,2
2021,October,11,FORGERY,3
2021,October,11,FRAUD,37
2021,October,11,GAMBLING,1
2021,October,11,HOMICIDE,3
2021,October,11,KIDNAPPING,1
2021,October,11,LARCENY,68
2021,October,11,OBSTRUCTING JUDICIARY,4
2021,October,11,OBSTRUCTING THE POLICE,12
2021,October,11,OTHER,1
2021,October,11,OUIL,2
2021,October,11,ROBBERY,12
2021,October,11,RUNAWAY,1
2021,October,11,SEX OFFENSES,6
2021,October,11,SEXUAL ASSAULT,10
2021,October,11,STOLEN PROPERTY,16
2021,October,11,STOLEN VEHICLE,61
2021,October,11,WEAPONS OFFENSES,29
2021,October,12,AGGRAVATED ASSAULT,86
2021,October,12,ARSON,10
2021,October,12,ASSAULT,150
2021,October,12,BURGLARY,57
2021,October,12,DAMAGE TO PROPERTY,125
2021,October,12,DANGEROUS DRUGS,3
2021,October,12,EXTORTION,3
2021,October,12,FAMILY OFFENSE,3
2021,October,12,FORGERY,1
2021,October,12,FRAUD,101
2021,October,12,JUSTIFIABLE HOMICIDE,1
2021,October,12,LARCENY,86
2021,October,12,MISCELLANEOUS,2
2021,October,12,OBSTRUCTING JUDICIARY,10
2021,October,12,OBSTRUCTING THE POLICE,7
2021,October,12,OTHER,2
2021,October,12,OUIL,2
2021,October,12,ROBBERY,7
2021,October,12,RUNAWAY,4
2021,October,12,SEX OFFENSES,8
2021,October,12,SEXUAL ASSAULT,5
2021,October,12,STOLEN PROPERTY,17
2021,October,12,STOLEN VEHICLE,60
2021,October,12,WEAPONS OFFENSES,19
2021,September,02,AGGRAVATED ASSAULT,105
2021,September,02,ARSON,2
2021,September,02,ASSAULT,106
2021,September,02,BURGLARY,36
2021,September,02,DAMAGE TO PROPERTY,93
2021,September,02,DANGEROUS DRUGS,3
2021,September,02,DISORDERLY CONDUCT,1
2021,September,02,EXTORTION,1
2021,September,02,FAMILY OFFENSE,2
2021,September,02,FRAUD,40
2021,September,02,HOMICIDE,1
2021,September,02,LARCENY,61
2021,September,02,LIQUOR,3
2021,September,02,OBSTRUCTING JUDICIARY,3
2021,September,02,OBSTRUCTING THE POLICE,18
2021,September,02,OTHER,2
2021,September,02,OUIL,4
2021,September,02,ROBBERY,11
2021,September,02,RUNAWAY,2
2021,September,02,SEX OFFENSES,3
2021,September,02,SEXUAL ASSAULT,3
2021,September,02,STOLEN PROPERTY,25
2021,September,02,STOLEN VEHICLE,52
2021,September,02,WEAPONS OFFENSES,25
2021,September,03,AGGRAVATED ASSAULT,54
2021,September,03,ARSON,4
2021,September,03,ASSAULT,95
2021,September,03,BURGLARY,35
2021,September,03,DAMAGE TO PROPERTY,106
2021,September,03,DANGEROUS DRUGS,7
2021,September,03,DISORDERLY CONDUCT,9
2021,September,03,FAMILY OFFENSE,1
2021,September,03,FORGERY,2
2021,September,03,FRAUD,45
2021,September,03,HOMICIDE,1
2021,September,03,KIDNAPPING,4
2021,September,03,LARCENY,151
2021,September,03,LIQUOR,1
2021,September,03,OBSTRUCTING JUDICIARY,4
2021,September,03,OBSTRUCTING THE POLICE,8
2021,September,03,OTHER,6
2021,September,03,OUIL,4
2021,September,03,ROBBERY,26
2021,September,03,SEX OFFENSES,4
2021,September,03,SEXUAL ASSAULT,5
2021,September,03,STOLEN PROPERTY,9
2021,September,03,STOLEN VEHICLE,52
2021,September,03,WEAPONS OFFENSES,28
2021,September,04,AGGRAVATED ASSAULT,40
2021,September,04,ARSON,5
2021,September,04,ASSAULT,85
2021,September,04,BURGLARY,17
2021,September,04,DAMAGE TO PROPERTY,58
2021,September,04,DANGEROUS DRUGS,19
2021,September,04,DISORDERLY CONDUCT,1
2021,September,04,FAMILY OFFENSE,2
2021,September,04,FORGERY,1
2021,September,04,FRAUD,16
2021,September,04,KIDNAPPING,1
2021,September,04,LARCENY,47
2021,September,04,LIQUOR,1
2021,September,04,OBSTRUCTING JUDICIARY,15
2021,September,04,OBSTRUCTING THE POLICE,7
2021,September,04,ROBBERY,6
2021,September,04,RUNAWAY,3
2021,September,04,SEX OFFENSES,7
2021,September,04,SEXUAL ASSAULT,1
2021,September,04,STOLEN PROPERTY,11
2021,September,04,STOLEN VEHICLE,28
2021,September,04,WEAPONS OFFENSES,20
2021,September,05,AGGRAVATED ASSAULT,59
2021,September,05,ARSON,3
2021,September,05,ASSAULT,72
2021,September,05,BURGLARY,34
2021,September,05,DAMAGE TO PROPERTY,59
2021,September,05,DANGEROUS DRUGS,5
2021,September,05,DISORDERLY CONDUCT,4
2021,September,05,FAMILY OFFENSE,4
2021,September,05,FORGERY,1
2021,September,05,FRAUD,45
2021,September,05,HOMICIDE,1
2021,September,05,JUSTIFIABLE HOMICIDE,1
2021,September,05,KIDNAPPING,1
2021,September,05,LARCENY,53
2021,September,05,MISCELLANEOUS,2
2021,September,05,OBSTRUCTING JUDICIARY,5
2021,September,05,OBSTRUCTING THE POLICE,13
2021,September,05,OTHER,1
2021,September,05,ROBBERY,7
2021,September,05,RUNAWAY,8
2021,September,05,SEX OFFENSES,4
2021,September,05,SEXUAL ASSAULT,3
2021,September,05,STOLEN PROPERTY,23
2021,September,05,STOLEN VEHICLE,39
2021,September,05,WEAPONS OFFENSES,42
2021,September,06,AGGRAVATED ASSAULT,92
2021,September,06,ARSON,7
2021,September,06,ASSAULT,163
2021,September,06,BURGLARY,54
2021,September,06,DAMAGE TO PROPERTY,96
2021,September,06,DANGEROUS DRUGS,9
2021,September,06,DISORDERLY CONDUCT,3
2021,September,06,FAMILY OFFENSE,1
2021,September,06,FRAUD,31
2021,September,06,HOMICIDE,7
2021,September,06,LARCENY,69
2021,September,06,OBSTRUCTING JUDICIARY,11
2021,September,06,OBSTRUCTING THE POLICE,20
2021,September,06,OTHER,1
2021,September,06,ROBBERY,17
2021,September,06,RUNAWAY,5
2021,September,06,SEX OFFENSES,4
2021,September,06,SEXUAL ASSAULT,4
2021,September,06,STOLEN PROPERTY,23
2021,September,06,STOLEN VEHICLE,76
2021,September,06,WEAPONS OFFENSES,42
2021,September,07,AGGRAVATED ASSAULT,53
2021,September,07,ASSAULT,69
2021,September,07,BURGLARY,20
2021,September,07,DAMAGE TO PROPERTY,61
2021,September,07,DANGEROUS DRUGS,5
